The	1.79262
boys	9.86152
near	10.7941
the	0.694738
man	9.49645
hurt	10.3642
himself	7.07198
.	1.70512
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
husband	13.0442
convinced	13.1414
himself	11.2034
.	5.68135
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
father	11.2624
confused	13.3256
himself	7.71298
.	1.9976
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
king	10.4558
taught	8.08744
himself	6.97933
.	1.78547
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
brother	12.888
proved	9.38735
himself	7.97658
.	2.99485
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
prince	13.3054
helped	6.21017
himself	8.23315
.	3.94506
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
grandfather	12.5163
behaved	11.3633
himself	10.922
.	1.59016
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
uncle	13.608
enjoyed	9.14088
himself	8.17766
.	1.98548
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
son	11.0283
cleaned	12.2281
himself	5.75821
.	1.22326
<eos>	0.0
The	1.79262
boys	9.86152
near	10.7941
the	0.694738
actor	10.9466
repeated	10.8343
himself	6.51186
.	1.128
<eos>	0.0
