The	0.0
boy	9.038777
said	7.1794744
that	1.7808237
the	1.6896874
father	6.3265986
saw	7.7727656
himself	4.52754
.	3.1020737
<eos>	0.0
The	0.0
father	8.6442375
said	7.333882
that	1.6682215
the	1.6271223
boy	6.8802695
saw	7.4105954
himself	4.934725
.	3.2904713
<eos>	0.0
The	0.0
boys	9.436429
said	8.4495125
that	2.1106322
the	1.6045034
father	6.3300486
saw	7.825422
himself	4.839078
.	3.0825653
<eos>	0.0
The	0.0
fathers	11.085437
said	7.725786
that	1.531977
the	1.4750131
boy	7.075491
saw	7.5028157
himself	5.076427
.	3.3305004
<eos>	0.0
The	0.0
boy	9.038777
said	7.1794744
that	1.7808237
the	1.6896874
fathers	9.833758
saw	8.161633
himself	5.8074436
.	3.0457516
<eos>	0.0
The	0.0
father	8.6442375
said	7.333882
that	1.6682215
the	1.6271223
boys	7.1763177
saw	7.735061
himself	6.1492195
.	3.2738335
<eos>	0.0
The	0.0
boy	9.038777
said	7.1794744
that	1.7808237
the	1.6896874
father	6.3265986
established	9.207587
himself	5.227095
.	2.638917
<eos>	0.0
The	0.0
father	8.6442375
said	7.333882
that	1.6682215
the	1.6271223
boy	6.8802695
established	9.832471
himself	5.0433226
.	2.7377796
<eos>	0.0
The	0.0
boys	9.436429
said	8.4495125
that	2.1106322
the	1.6045034
father	6.3300486
established	9.025985
himself	5.5713964
.	2.6250973
<eos>	0.0
The	0.0
fathers	11.085437
said	7.725786
that	1.531977
the	1.4750131
boy	7.075491
established	9.634751
himself	5.1889915
.	2.7706957
<eos>	0.0
The	0.0
boy	9.038777
said	7.1794744
that	1.7808237
the	1.6896874
fathers	9.833758
established	8.81158
himself	6.105598
.	2.593048
<eos>	0.0
The	0.0
father	8.6442375
said	7.333882
that	1.6682215
the	1.6271223
boys	7.1763177
established	9.219377
himself	6.38826
.	2.5238183
<eos>	0.0
The	0.0
boy	9.038777
said	7.1794744
that	1.7808237
the	1.6896874
father	6.3265986
devoted	10.196215
himself	3.314748
.	4.774157
<eos>	0.0
The	0.0
father	8.6442375
said	7.333882
that	1.6682215
the	1.6271223
boy	6.8802695
devoted	10.49329
himself	3.4494944
.	4.90657
<eos>	0.0
The	0.0
boys	9.436429
said	8.4495125
that	2.1106322
the	1.6045034
father	6.3300486
devoted	10.131494
himself	3.7780263
.	4.6957903
<eos>	0.0
The	0.0
fathers	11.085437
said	7.725786
that	1.531977
the	1.4750131
boy	7.075491
devoted	10.362045
himself	3.7148662
.	4.885341
<eos>	0.0
The	0.0
boy	9.038777
said	7.1794744
